E,312,0,2,100
E,313,1,1,30
E,314,0,2,62
E,315,0,0,69
E,316,1,0,55
E,317,1,0,53
E,318,0,0,10
E,319,0,1,66
E,320,1,0,6
E,321,0,1,78
E,322,1,2,64
E,323,1,0,31
E,324,2,0,27
E,325,0,1,68
E,326,2,2,79
E,327,1,2,58
E,328,2,0,53
E,329,2,2,43
E,330,2,2,37
E,331,1,2,0
E,332,0,2,5
E,333,1,1,49
E,334,2,0,26
E,335,1,2,23
E,336,0,0,61
E,337,0,2,4
E,338,0,2,81
E,339,1,0,96
E,340,0,1,52
E,341,2,0,90
E,342,2,2,14
E,343,0,1,5
E,344,1,1,77
E,345,0,2,88
E,346,2,1,16
E,347,1,0,5
E,348,2,2,86
E,349,0,2,64
E,350,0,2,44
E,351,1,0,95
E,352,0,2,98
E,353,2,0,11
E,354,0,1,18
E,355,0,1,25
E,356,0,2,61
E,357,2,2,50
E,358,2,2,81
E,359,0,0,38
E,360,0,1,49
E,361,1,0,6
E,362,1,1,31
E,363,2,1,70
E,364,2,0,84
E,365,0,1,38
E,366,0,2,65
E,367,2,2,76
E,368,1,2,2
E,369,1,1,80
E,370,2,1,7
E,371,0,2,80
E,372,0,0,67
E,373,0,2,91
E,374,2,1,84
E,375,2,2,72
E,376,1,2,10
E,377,2,1,6
E,396,2,2,14
E,378,1,1,41
E,379,1,0,28
E,380,0,2,46
E,381,2,0,18
E,382,1,0,37
E,383,2,1,50
E,384,0,0,85
E,385,1,2,35
E,386,1,0,32
E,388,2,1,27
E,389,0,1,88
E,390,2,2,23
E,391,2,1,63
E,387,1,1,11
E,392,1,2,89
E,393,1,2,25
E,394,0,1,93
E,395,1,1,12
E,397,1,0,67
E,398,0,1,60
E,399,0,0,28
E,400,0,1,11
E,401,0,1,100
E,402,2,2,85
E,403,0,1,77
E,404,2,0,8
E,405,1,0,67
E,406,1,2,18
E,407,2,1,32
E,408,2,0,83
E,409,1,1,60
E,410,1,2,79
E,411,0,0,70
E,412,2,2,84
E,413,0,1,9
E,414,1,1,66
E,415,0,1,80
E,416,0,1,85
E,417,1,1,16
E,418,1,0,37
E,419,2,1,13
E,420,2,1,91
E,421,1,0,74
E,422,1,0,6
E,423,0,2,34
E,424,0,1,38
E,425,2,1,19
E,426,1,2,2
E,427,2,0,29
E,428,2,1,89
E,429,1,1,5
E,430,0,2,45
E,431,0,2,83
E,432,0,2,47
E,433,1,1,39
E,434,1,0,100
E,435,0,0,47
E,436,1,1,28
E,437,0,0,86
E,438,0,2,97
E,439,2,1,85
E,440,2,2,23
E,441,0,0,31
E,442,0,1,27
E,443,0,0,6
E,444,0,2,5
E,445,0,2,31
E,446,0,2,92
E,447,1,0,68
E,448,1,2,26
E,449,1,1,93
E,450,0,0,62
E,451,2,1,91
E,452,2,0,68
E,453,1,0,7
E,454,0,2,82
T,1,Maria
E,455,1,2,47
E,456,2,1,8
E,457,2,2,28
E,458,1,2,11
E,459,2,0,30
E,460,0,2,100
E,461,0,0,43
E,462,2,2,32
E,463,1,1,20
E,464,1,2,58
E,465,0,2,53
E,466,2,1,10
E,467,2,0,93
E,468,0,2,55
E,469,0,1,50
E,470,1,2,37
E,471,0,1,90
E,472,2,2,13
E,473,2,2,52
E,474,0,2,28
E,475,0,0,39
E,476,1,2,45
E,477,2,1,44
E,478,0,2,92
E,479,1,0,5
E,480,1,0,3
E,481,2,1,84
E,482,2,2,64
E,483,2,2,65
E,484,0,2,3
E,485,0,1,30
E,486,2,0,92
E,487,1,1,48
E,488,2,2,23
E,489,0,0,44
E,490,0,1,39
E,491,2,1,1
E,492,0,0,4
E,493,1,1,32
E,494,2,0,98
E,495,2,0,40
E,496,0,2,78
E,497,0,0,22
E,498,1,2,73
E,499,2,1,92
E,500,0,2,100
E,501,2,2,23
E,502,0,0,38
E,503,1,1,60
E,504,0,1,99
E,505,0,1,46
E,506,2,1,35
E,507,1,0,76
E,508,2,1,88
E,509,0,2,37
E,510,2,1,80
E,511,0,1,15
E,512,1,2,7
E,513,1,2,60
E,514,0,2,39
E,515,0,2,89
E,516,0,0,24
E,517,1,0,24
E,518,1,0,95
E,519,2,1,60
E,520,1,1,50
E,521,0,2,21
E,522,1,2,12
E,523,1,0,81
E,524,1,0,59
E,525,1,0,7
E,526,0,1,17
E,527,0,0,21
E,528,0,1,42
C,2,History,0
E,529,1,2,66
E,530,2,1,68
E,531,1,1,66
E,532,2,2,22
E,533,0,1,88
E,545,2,1,68
E,534,0,2,36
E,535,0,1,48
E,536,2,2,10
E,537,1,0,50
E,538,0,1,90
E,539,0,0,65
E,540,0,1,18
E,541,1,2,38
E,542,0,2,33
E,543,1,1,2
E,544,0,1,32
E,546,2,1,10
E,547,1,2,42
E,548,0,0,15
E,549,1,0,80
E,550,1,2,12
E,551,2,1,64
E,552,1,1,30
E,553,0,0,39
E,554,2,1,71
E,555,0,0,11
E,556,0,2,1
E,557,2,1,41
E,558,0,2,40
E,559,0,2,23
E,560,0,1,77
E,561,2,1,30
E,562,0,1,5
E,563,1,1,33
E,564,1,2,76
E,565,2,2,13
E,566,0,1,48
E,567,0,1,95
E,568,0,2,57
E,569,0,0,29
E,570,2,1,72
E,571,1,2,80
E,572,0,2,7
E,573,1,2,59
E,574,0,1,95
E,575,0,1,73
E,576,1,0,71
E,577,2,0,40
E,578,0,1,61
E,579,0,0,0
E,580,1,2,15
E,581,1,1,15
E,582,2,1,71
E,583,0,2,40
E,584,0,2,47
E,585,0,1,77
E,586,1,1,100
E,587,2,0,33
E,588,0,1,60
E,589,2,2,19
E,590,2,1,71
E,591,0,2,1
E,592,0,0,13
E,593,2,0,19
E,594,0,2,80
E,595,0,1,65
E,596,0,1,31
E,597,1,1,74
E,598,2,0,92
E,599,2,2,35
E,600,1,0,20
E,601,2,1,58
E,602,0,0,52
E,603,2,0,41
E,604,2,2,100
E,605,1,0,37
E,606,0,1,91
E,607,2,0,92
E,608,1,0,40
E,609,0,0,71
E,610,1,0,29
E,611,2,2,76
E,612,1,1,59
E,613,0,0,55
E,614,0,2,60
E,615,1,1,24
E,616,2,0,94
E,617,1,1,52
E,618,0,2,72
E,619,2,0,76
E,620,0,1,87
E,621,1,0,54
E,622,2,2,45
E,623,0,1,88
E,624,2,2,31
E,625,1,1,26
E,626,2,2,72
E,627,2,0,68
E,628,2,1,36
E,629,0,2,54
E,630,1,1,60
E,631,2,2,32
E,632,2,0,51
E,633,0,0,14
E,634,2,0,2
E,635,0,0,15
E,636,2,0,65
E,637,2,2,94
E,638,0,2,56
E,639,0,0,80
E,640,1,2,34
E,641,1,1,56
E,642,1,2,39
E,643,0,2,16
E,644,1,2,64
E,645,2,0,34
E,646,0,2,21
E,647,0,2,57
E,648,1,1,60
E,649,2,2,30
E,650,1,0,17
E,651,0,2,49
E,652,1,1,69
E,653,1,0,95
E,654,2,0,24
E,655,1,1,22
E,656,2,1,13
E,657,0,0,76
E,658,1,1,73
E,659,0,2,27
E,660,1,2,86
E,661,1,1,83
E,662,0,1,13
E,663,1,0,3
E,664,1,0,85
E,665,2,2,82
E,666,1,0,14
E,667,2,1,48
E,669,1,2,41
E,668,2,0,9
E,670,1,0,36
E,671,0,1,49
E,672,2,2,61
E,673,2,0,64
E,674,1,2,49
E,675,2,0,5
E,676,0,2,47
E,677,2,2,69
S,0,Student1
E,678,2,1,19
E,679,1,2,49
E,680,0,2,89
E,681,0,1,87
E,682,0,1,12
E,683,0,0,85
E,684,2,2,99
E,685,2,2,47
E,686,1,1,99
E,687,2,0,57
E,688,2,0,8
E,689,2,2,64
E,690,1,1,44
E,691,1,0,38
E,692,2,2,19
E,693,0,1,18
E,694,2,1,62
E,695,2,1,63
E,696,2,0,55
E,697,1,0,87
E,698,2,1,100
E,699,2,2,77
E,700,2,1,33
E,701,0,0,32
E,702,1,0,97
E,703,0,2,20
E,704,0,2,92
E,705,1,2,42
E,706,1,1,72
E,707,1,1,81
E,708,2,1,92
E,709,0,0,84
E,710,2,0,43
E,711,1,2,55
E,721,0,1,55
E,712,2,1,50
E,713,1,0,64
E,714,2,1,15
E,715,2,2,93
E,716,1,2,71
E,718,2,0,40
E,719,1,0,34
E,720,1,0,1
E,722,1,2,65
E,723,2,0,44
E,717,2,2,33
E,724,0,1,10
E,725,0,1,11
E,726,0,0,13
E,727,1,2,51
E,728,1,0,53
E,729,0,0,27
E,730,1,2,23
E,731,1,0,47
E,732,1,2,80
E,733,1,2,52
E,734,2,1,10
E,735,0,2,24
E,736,1,1,85
E,737,2,1,28
E,738,0,0,69
E,739,2,2,93
E,740,2,2,15
E,741,1,2,17
E,742,2,2,11
E,743,1,0,9
E,744,2,2,76
E,745,2,2,23
E,746,1,1,18
E,747,1,1,10
E,748,2,1,74
E,749,1,0,50
E,750,1,1,60
E,751,0,2,27
E,752,2,1,19
E,753,0,0,91
E,754,1,2,15
E,755,1,0,87
E,756,2,0,8
E,757,0,1,62
E,758,1,1,81
E,759,0,2,57
E,760,0,1,6
E,761,0,1,48
E,762,2,2,43
E,763,1,1,63
E,764,2,1,96
E,765,1,1,57
E,766,1,0,49
E,767,0,0,13
E,768,1,1,21
E,769,1,2,14
E,770,1,2,50
E,771,0,1,79
E,772,0,0,69
E,773,0,0,81
E,774,2,0,41
E,775,0,1,9
E,776,0,1,73
E,777,1,0,76
E,778,2,0,81
E,779,2,2,67
E,780,1,1,59
E,781,0,2,88
E,782,1,1,59
E,783,0,2,42
E,784,2,0,38
E,785,0,1,40
E,786,1,0,31
E,787,1,1,98
E,788,2,0,67
E,789,2,2,28
E,790,1,2,43
E,791,1,2,48
E,792,1,0,34
E,793,2,1,22
E,794,0,2,9
E,795,1,1,69
E,796,0,0,82
E,797,1,2,7
E,798,2,1,99
E,799,1,2,38
E,800,2,0,62
E,801,1,1,87
E,802,1,2,73
E,803,0,1,79
E,804,0,1,50
E,805,1,0,62
E,806,1,0,11
E,807,1,0,10
E,808,1,1,77
E,809,1,2,53
E,810,0,0,25
E,811,2,1,87
E,812,1,0,17
E,813,1,2,46
E,814,0,2,18
E,815,2,1,100
E,816,0,0,2
E,817,2,1,86
E,818,0,2,17
E,819,1,0,13
E,820,2,0,64
E,821,1,2,99
E,822,0,0,34
E,823,0,0,92
E,824,2,2,0
E,825,0,0,65
E,826,0,0,8
E,827,0,1,21
E,828,0,1,37
E,829,2,2,45
E,830,1,0,72
E,831,0,1,64
E,832,2,0,48
E,833,0,2,84
E,834,1,0,47
E,835,2,2,38
E,836,2,0,65
E,837,0,1,73
E,838,0,0,36
E,839,0,1,30
E,840,2,2,78
E,841,1,2,92
E,842,2,2,59
E,843,0,0,82
E,844,2,2,54
E,845,2,0,95
E,846,1,0,48
E,847,2,2,17
E,848,1,2,8
E,849,0,2,41
E,850,2,2,88
E,851,2,0,55
E,852,0,1,42
E,853,1,0,62
E,854,0,2,13
E,855,1,1,33
E,856,2,2,45
E,857,0,2,86
E,858,2,0,44
E,859,0,2,31
E,860,1,1,6
E,861,0,0,11
E,862,2,1,97
E,863,0,1,90
E,864,1,2,5
E,865,1,2,88
E,866,2,1,17
E,867,0,0,95
E,868,2,1,43
E,869,1,0,27
E,870,2,0,94
E,871,0,0,26
E,872,2,2,55
E,873,0,1,17
E,874,0,0,42
E,875,0,0,27
E,960,1,0,67
E,876,1,1,98
E,877,0,2,2
E,878,2,0,36
E,879,2,1,39
E,880,0,0,79
E,881,1,2,5
E,882,1,0,44
E,883,2,1,1
E,884,0,2,34
E,885,1,0,37
E,886,0,0,2
E,887,1,1,54
E,888,2,0,45
E,889,0,0,45
E,890,0,1,84
E,891,2,2,85
E,892,2,1,49
E,893,1,0,5
E,894,0,1,50
E,895,1,0,41
E,896,2,1,10
E,897,2,0,48
E,898,1,1,87
E,899,1,1,2
E,900,2,1,90
E,901,1,1,69
E,902,2,1,37
E,903,2,1,31
E,904,1,1,33
E,905,1,2,65
E,906,2,1,63
E,907,2,1,86
E,908,1,2,19
E,909,2,2,54
E,910,1,2,76
E,911,1,1,51
E,912,1,0,94
E,913,1,0,16
E,914,0,2,15
E,915,1,0,6
E,916,0,1,58
E,917,1,1,63
E,918,2,2,10
E,919,1,2,45
E,920,0,1,92
E,921,0,0,73
S,1,Student2
E,922,0,1,85
E,923,2,0,25
E,924,0,1,25
E,925,0,0,48
E,926,0,2,92
E,927,1,2,88
E,928,2,2,1
E,929,2,1,3
E,930,2,2,72
E,931,0,0,53
E,932,0,1,57
E,938,2,1,93
E,933,2,1,63
E,934,2,1,77
E,936,1,1,18
E,937,0,2,24
E,939,1,1,29
E,940,0,2,17
E,951,2,2,81
E,941,2,0,57
E,942,1,2,10
E,943,0,2,67
C,0,Math,1
E,944,1,0,86
E,945,0,0,87
E,946,2,1,27
E,947,2,0,48
E,948,2,2,66
E,949,0,1,42
E,950,0,2,4
E,952,0,2,59
E,953,0,1,17
E,954,2,2,4
E,955,1,2,37
E,956,1,2,20
E,957,0,1,28
E,958,1,2,21
E,959,0,1,80
E,961,2,1,84
E,962,0,2,26
E,963,0,1,93
E,964,1,2,89
E,965,0,2,46
E,935,0,1,93
E,966,1,1,3
E,967,1,2,89
E,968,2,2,91
E,969,2,0,58
E,970,1,2,23
E,971,2,0,1
E,972,2,2,89
E,973,1,2,90
E,974,1,1,58
E,975,1,1,64
E,976,0,0,90
E,977,1,1,9
E,978,0,0,52
E,979,0,0,5
E,980,2,0,73
E,981,0,0,84
E,982,2,1,16
E,983,1,0,43
E,984,1,1,29
E,985,0,1,15
E,986,2,1,68
E,987,0,2,7
E,988,1,2,95
E,989,2,1,64
E,990,2,0,88
E,991,0,0,51
E,992,1,1,24
E,993,2,0,90
E,994,1,2,76
E,995,1,1,83
E,996,2,0,83
E,997,1,2,98
E,998,2,0,2
E,999,1,1,76
